index,residual,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
1.120000000000000000e+02,2.107637562573616563e-02,1.249577934564963522e-01,-4.712878261767162735e-01,8.477138586270954734e-01,-2.605246298455555221e-01,4.006450278622290112e-02,6.354443880366218711e-02,9.180881659564291142e-02,4.905880469274507411e-02
1.130000000000000000e+02,-2.042590154872815297e-02,1.272737927974093852e-01,-5.786536851461500375e-02,3.087321777870422057e-01,-2.884105451178278073e-02,4.032553195185384354e-02,8.998434642686638230e-02,1.743777550091175632e-01,1.016340377913610704e-01
1.140000000000000000e+02,-1.616794241235967045e-01,1.211181226342594591e-01,-4.471087948188277872e-02,4.345287833663222798e-01,-5.639686814988912472e-02,3.992866085345120331e-02,7.337835778368324846e-02,1.281949349419735928e-01,8.319125614555825110e-02
1.150000000000000000e+02,-1.291779672786445010e-01,1.240240556684119450e-01,-2.010404067581963161e-01,5.590322059882548711e-01,-1.780454300729898409e-01,4.002670573968489243e-02,6.784881228585561141e-02,1.330376303863295140e-01,5.227931361799023624e-02
1.160000000000000000e+02,-1.143141653593972906e+00,1.262989176158064164e-01,-7.659238849003029426e-01,1.097371890895988855e+00,-3.669317541453478437e-01,4.011694106766332257e-02,6.863175794359582804e-02,7.330775816920799548e-02,5.964841578954901968e-02
1.170000000000000000e+02,-4.100589154090747424e-02,1.174385118749208257e-01,-8.003189278767905424e-02,3.243778889518702524e-01,5.775736884554606015e-02,3.962441101448893610e-02,7.479025930558122481e-02,1.482922610272718600e-01,9.667595750062747684e-02
1.180000000000000000e+02,1.585012854904385149e-01,1.188461203657414922e-01,-9.575856011554704020e-03,5.001210167870021595e-01,-5.866823577670871731e-02,3.968986292832971802e-02,7.999334764971301193e-02,1.466199126491718185e-01,9.306712359384121391e-02
1.190000000000000000e+02,-6.407657337867324332e-02,1.172367681664793077e-01,-7.469488262900536579e-02,4.881199681507771282e-01,5.150895193404864819e-02,3.960531046730493554e-02,7.587603024436614940e-02,1.227578794200305523e-01,8.448562087996429326e-02
1.200000000000000000e+02,2.438353510712445993e-01,1.243028236968953121e-01,-1.313265468829249993e-01,5.421850711520459498e-01,-1.972249086237504445e-01,4.001493864298620584e-02,6.824408633541055591e-02,1.506385330899875086e-01,5.907145899453637716e-02
1.210000000000000000e+02,-3.043320019382361741e-01,1.150277788149518116e-01,-1.613804890188197672e-01,4.196073741960664183e-01,-2.892995535571261934e-02,3.956003504723330094e-02,8.273704744236835829e-02,1.797998113395159470e-01,6.752391899920066887e-02
1.220000000000000000e+02,-3.236543503338158434e-01,1.185746179706149844e-01,-3.599915797164460890e-02,3.847965673922643104e-01,-3.977017121360403723e-03,3.969848816837384664e-02,7.395928860743843092e-02,1.663681919938400644e-01,9.294010996150219028e-02
1.230000000000000000e+02,2.964780885855383130e-01,1.197467647341866476e-01,1.747554629625884537e-02,3.088736411257327341e-01,-5.225010233984211244e-02,3.986510577902192126e-02,6.867848953540259260e-02,1.052499317600520123e-01,5.380001352768074702e-02
1.240000000000000000e+02,1.893455056618005505e+00,1.280115020829585004e-01,-5.068523515044497385e-01,1.251284418559831746e+00,-4.005095537486431656e-01,4.008972993128400580e-02,6.413225646935019619e-02,5.917419841715223366e-02,5.678908753017454514e-02
1.250000000000000000e+02,5.910842537951277453e-01,1.255012909792586062e-01,-2.583719866693169886e-01,1.015743899752464374e+00,-1.662828146395493867e-01,4.001105530654237158e-02,8.371342157156384800e-02,1.427954906963895543e-01,9.847131394077722477e-02
1.260000000000000000e+02,1.092062359365463253e-01,1.262972409156545572e-01,-7.064275965602434537e-02,5.178148182923155707e-01,-1.006917736985728784e-01,4.031539864461412132e-02,8.861946972661090272e-02,1.568955354848384776e-01,1.102207380662063585e-01
1.270000000000000000e+02,3.605457295817043883e-04,1.168764921312908101e-01,-8.955027087944403275e-02,4.752740975680449509e-01,5.415326832532464663e-02,3.959127130493701047e-02,7.700854751911190288e-02,1.196580556212579333e-01,8.373067014163987354e-02
1.280000000000000000e+02,7.125337817474355906e-02,1.202158764799590301e-01,7.807233337939706828e-03,3.090879919671250531e-01,-6.323140546480417179e-02,3.998792085274065905e-02,6.900713842692184075e-02,1.300299579313519971e-01,5.597345257236617522e-02
1.290000000000000000e+02,-1.338082097479348087e-01,1.152853769624937463e-01,-1.385893776210977701e-01,5.625247937566489886e-01,-3.119569195665943678e-02,3.959618804350230337e-02,8.489173815238496013e-02,1.378720587021625421e-01,6.656449461925297018e-02
1.300000000000000000e+02,-6.853213058754835663e-01,1.167713176027438682e-01,-9.180120060037497143e-02,4.726189629997159525e-01,4.604169269215973442e-02,3.958646019449177378e-02,7.654761299424477083e-02,1.202537344031762157e-01,8.144911178739772106e-02
1.310000000000000000e+02,-1.960841383944077476e-01,1.157712885988309848e-01,-1.161987257168544396e-01,6.100947300104865301e-01,-5.100822816685265937e-02,3.958780663166654862e-02,8.612487423359178884e-02,1.361571893104369657e-01,6.931626130430998400e-02
1.320000000000000000e+02,8.689088597192190511e-02,1.171531115982320237e-01,-7.178791192634671747e-02,3.352499656338576717e-01,6.508994203627416208e-02,3.960465638388547399e-02,7.464819068864948781e-02,1.403810298009149360e-01,7.808491970503247948e-02
1.330000000000000000e+02,-5.458152915348177814e-01,1.251600949747223579e-01,-2.914705419571205214e-01,5.856210356832953767e-01,-1.942868083144056249e-02,4.003191631276016571e-02,8.170372241665618818e-02,1.526904748183939842e-01,9.888152033448466272e-02
1.340000000000000000e+02,1.151965358119137750e-01,1.163312766856129943e-01,-9.915006267183334998e-02,4.247424729736208326e-01,-3.796806727348638749e-02,3.959647292974384503e-02,8.725646872285604261e-02,1.412414710342615731e-01,6.697405109873801055e-02
1.350000000000000000e+02,7.356160913596845319e-01,1.290985286920380837e-01,-6.908584444350142351e-02,3.515858992507429059e-01,2.026317178859261825e-02,4.029350431916593755e-02,9.221014785890585541e-02,1.554926089222561092e-01,9.674727127642482327e-02
1.360000000000000000e+02,-6.804636235525265975e-02,1.192567699543504028e-01,-5.574165191509674287e-03,4.873282974931169020e-01,-7.288173747781437339e-02,3.972287683421951709e-02,7.874020048530303018e-02,1.574469661682391664e-01,7.738227986769384559e-02
1.370000000000000000e+02,7.880375405050772664e-03,1.246658054117785047e-01,-3.160561107578189755e-01,7.909050166867722664e-01,-5.930039621960207091e-02,4.019554422562015422e-02,7.293824532046785936e-02,1.451158056514895989e-01,7.889623832073616727e-02
1.380000000000000000e+02,1.414940662036508479e-01,1.238982553037766970e-01,-1.769624292040080649e-01,7.691135444944309230e-01,-6.770038684634134551e-02,4.022117236911341293e-02,7.305176734972131103e-02,1.461777588728519761e-01,7.224693573171993288e-02
1.390000000000000000e+02,-6.021304681368013778e-01,1.237284979051877787e-01,-2.095222567918914314e-01,6.043828298656735987e-01,-1.620555128615933649e-01,4.002998354271902065e-02,6.806053808010191497e-02,1.259732514955806681e-01,5.008479147428083339e-02
1.400000000000000000e+02,1.722739324989337462e+00,1.260871091144746547e-01,-7.574599844624851919e-01,1.100272839523326329e+00,-3.661152169685819024e-01,4.010897507807195672e-02,6.895245675068933933e-02,7.227225569696946184e-02,5.992043885073043002e-02
1.410000000000000000e+02,-2.919178283642334115e-01,1.174195860910984129e-01,-8.407505856530525512e-02,3.300982389231887359e-01,5.819172092732889656e-02,3.962493057684308290e-02,7.572348459741633231e-02,1.519693817995562968e-01,9.996753541814223931e-02
1.420000000000000000e+02,2.727011972772445669e-01,1.147682082110512147e-01,-1.556627155368543458e-01,5.108246904764527363e-01,-2.513683621006436442e-02,3.958114393372876016e-02,8.516404614165591636e-02,1.521854607823157346e-01,6.652993179784479072e-02
1.430000000000000000e+02,1.483163359686905935e-01,1.257172315285315090e-01,-7.209959550901519076e-01,1.037628055295864327e+00,-3.119601703743202226e-01,4.011029015403801135e-02,6.858586210252372306e-02,7.236675693464224290e-02,5.979802766604355724e-02
1.440000000000000000e+02,-1.114750500000297323e-01,1.306773897034461951e-01,-1.305412380081532320e-01,7.632386811376588032e-01,-1.418450703888740616e-03,4.020097510957553605e-02,8.343215002104960309e-02,1.086930798873267934e-01,8.347078656307194144e-02
1.450000000000000000e+02,1.152788452891265747e-01,1.246172310543549044e-01,-2.657632403956153855e-01,6.918368602195744677e-01,-2.070000430331763730e-01,4.003860958768731132e-02,6.676744287501462649e-02,1.040227083302072975e-01,5.099887715102032620e-02
1.460000000000000000e+02,3.859952847061436931e-01,1.249225544820586065e-01,-1.848751998010457198e-01,9.137086556963358586e-01,-2.410803501998641796e-01,4.000618218994057146e-02,7.883974921197617336e-02,1.458084691621103490e-01,9.022676399549175996e-02
1.470000000000000000e+02,-8.234462467122907747e-03,1.174290765011007376e-01,-7.571093919945907913e-02,4.960868275852861609e-01,3.635490779863366495e-02,3.962017280554625681e-02,7.283359128811947580e-02,1.137426930383310525e-01,8.020212073274009257e-02
1.480000000000000000e+02,4.047139823016273619e-01,1.263411033385898330e-01,-1.606895878629620578e-01,5.899215698427513477e-01,-8.826532903957545750e-02,4.023728818602926444e-02,7.529810549842891332e-02,1.714299649458897179e-01,9.108447015550408254e-02
1.490000000000000000e+02,1.656128697757996981e-03,1.192753289933065758e-01,-1.979142371735059108e-02,4.806843761627300204e-01,-5.039487355971644655e-02,3.971727138143784502e-02,7.305302589249094980e-02,1.539930797164081877e-01,8.153522828245354792e-02
1.500000000000000000e+02,-1.109080027984128969e-01,1.244812069203684729e-01,-1.672200819022398310e-01,6.273416557265569793e-01,-2.441738069128116806e-01,4.000456614152814172e-02,7.653121449233651896e-02,1.715773844705532347e-01,8.107986163873068253e-02
1.510000000000000000e+02,5.221950241566076789e-01,1.226159871096043075e-01,-2.403824148425443286e-01,5.681118091355291666e-01,2.530542853936377373e-02,4.009307687024438877e-02,8.485589578351682150e-02,1.505861716323903254e-01,1.010562272485508173e-01
1.520000000000000000e+02,-3.552149031379673305e-01,1.252978268294243636e-01,-3.771410505749757114e-01,7.165046416829259357e-01,-5.850294592325085141e-02,4.019380852721998049e-02,6.993109791603611958e-02,1.439973579717084007e-01,7.537468509254281746e-02
1.530000000000000000e+02,-1.038543033054073056e-01,1.195782496086183755e-01,-8.051253027365439310e-03,4.742718299745588562e-01,-1.646117193125237743e-02,3.974421681880301732e-02,7.383562646628123727e-02,1.697850185086820507e-01,6.932245904567800598e-02
1.540000000000000000e+02,-4.643026414380941880e-01,1.190944640379401204e-01,-1.383132496670222422e-02,3.665078888050233852e-01,-6.673297338657931121e-02,3.976835192745107467e-02,7.150482203457485253e-02,1.495730306257706255e-01,8.539752912054325573e-02
1.550000000000000000e+02,-1.488124776206446176e-01,1.278488549978717137e-01,-1.096596838890316339e-01,5.337670511971245313e-01,-1.151972409866745296e-02,4.021973078556188852e-02,8.472497409565024618e-02,1.589986476296005036e-01,9.504163912037123796e-02
1.560000000000000000e+02,-4.892642942652630778e-01,1.287794793269465277e-01,-1.427448140582893710e-01,4.411514701789724380e-01,-1.457230308485525996e-02,4.021211173177260956e-02,8.565795805433083776e-02,1.543967090768809114e-01,9.830397877050371658e-02
1.570000000000000000e+02,2.571420670934356778e-01,1.263769020269549237e-01,-1.967963147762827603e-01,6.613751716578509798e-01,-1.440221895443227762e-01,4.002768999048631621e-02,6.948133667888140019e-02,1.368197643024532117e-01,6.475252686834720439e-02
1.580000000000000000e+02,2.301117928246960431e-01,1.160740199926513228e-01,-9.283784126392044533e-02,5.266122375485490226e-01,-4.782686672738648698e-02,3.959995190681996069e-02,8.879358812872804874e-02,1.394590923190980325e-01,6.843887966529560440e-02
1.590000000000000000e+02,-1.697804843641333994e-01,1.164280020513729502e-01,-7.570194598407478659e-02,5.421754483032655836e-01,-2.014504511137079484e-02,3.960952270319139518e-02,8.236813898324253647e-02,1.769054283504669367e-01,6.664469100211774244e-02
1.600000000000000000e+02,-4.428788146911059043e-01,1.257338332687646665e-01,-7.101426476003365185e-01,9.950446531447637577e-01,-2.815993086474426477e-01,4.012244856783740710e-02,6.832032278383373680e-02,7.409127186126858444e-02,6.239382600798755452e-02
1.610000000000000000e+02,6.445068741971202164e-02,1.196134379420507460e-01,-2.098361421008943396e-03,4.241568459744238240e-01,-6.971447569437495828e-02,3.975808684147641436e-02,7.160730747958243825e-02,1.372806225350521880e-01,7.969847100243118709e-02
1.620000000000000000e+02,-7.499832574583899236e-03,1.185316945281410378e-01,-1.805264889335179285e-02,4.135990092846901223e-01,-2.178835133372760899e-02,3.967946358868364165e-02,7.677171431840551508e-02,1.538968222370038774e-01,7.905604327699487788e-02
1.630000000000000000e+02,2.364336108293154867e-02,1.184439028691652573e-01,-3.164734551202808693e-02,4.313809116337523619e-01,-1.060665203025618342e-01,3.975363915961777073e-02,7.250586104063792836e-02,1.624393709835095234e-01,8.516158568058608547e-02
1.640000000000000000e+02,1.935669162224723794e-01,1.151672178109340583e-01,-1.524856781095202674e-01,5.103991893094879106e-01,-3.042128527614710101e-02,3.957294943997394926e-02,8.113669987803839856e-02,1.473676124102894225e-01,6.545461616227357671e-02
1.650000000000000000e+02,-9.816037186165020578e-02,1.183489164441974134e-01,2.461502933166096266e-02,4.821797326307067366e-01,-2.530226591776402537e-02,3.975558734986607556e-02,7.435957037670255787e-02,8.804012978888917096e-02,6.073865894827819994e-02
1.660000000000000000e+02,-1.284243234658332122e-01,1.227295828521965809e-01,-1.857057152668944999e-01,5.272261639919083587e-01,9.932679343234120106e-02,4.002953062980429966e-02,8.118258677910601684e-02,1.977498106618032492e-01,1.111943216246574911e-01
1.670000000000000000e+02,-2.889128305369523808e-01,1.311291146533088980e-01,-1.307483184635068463e-01,7.071275480282611658e-01,9.194940269591757309e-03,4.022141023404313814e-02,8.294271284890517015e-02,1.188759245005045762e-01,8.121263397229093461e-02
1.680000000000000000e+02,-1.550359146542456823e-01,1.203768116546324041e-01,-3.234424258678234715e-02,4.194711197567894123e-01,-1.394422887656500132e-01,3.998662835993890136e-02,7.731959145794588262e-02,1.768959604992341172e-01,1.088319021017767202e-01
1.690000000000000000e+02,2.747647702128201419e-01,1.253144869277904583e-01,-2.918897839210790601e-01,5.864949804071724060e-01,-2.574357304976798017e-02,4.003208071458679712e-02,8.173295640074162982e-02,1.531421070321911659e-01,9.844524825370989940e-02
1.700000000000000000e+02,-3.725134061984901046e-01,1.186265854760552435e-01,-9.194885537892912367e-03,6.256369316716248186e-01,-5.589155008587786896e-03,3.969342555887774016e-02,7.303557919021644307e-02,1.051546216225772851e-01,7.109841818736041541e-02
1.710000000000000000e+02,2.045176199518536908e-01,1.231608835788651213e-01,-1.863414771276323545e-01,5.613192902868381351e-01,4.713229445792850580e-02,4.001553977032096254e-02,7.673961391970800239e-02,1.853485004775599632e-01,1.004093498009128310e-01
1.720000000000000000e+02,8.420924247871475199e-01,1.265442261774982202e-01,-3.404938128477978387e-01,5.882399369499458075e-01,-3.454300054260268232e-02,4.020389809423177696e-02,7.145005758736160117e-02,1.505876007078827683e-01,8.706127790649133280e-02
1.730000000000000000e+02,9.167199280271945416e-02,1.217727010203925597e-01,-1.063058862058144233e-01,5.518942899720442608e-01,1.948431908315460120e-02,4.005084113724341477e-02,7.764422302816675892e-02,1.941037574469828553e-01,9.499987740772532219e-02
1.740000000000000000e+02,-8.223100568648378239e-01,1.296610129723617666e-01,-1.376315833332404370e-01,8.670205027932649244e-01,-3.319392840121064558e-02,4.017872973431844963e-02,8.064270315166434389e-02,1.150904610888688478e-01,8.686851245212315331e-02
1.750000000000000000e+02,4.088569054192205954e-01,1.255227455753440136e-01,-2.338719953889042968e-01,1.087915297321940145e+00,-2.009770464251931787e-01,4.000971878991985836e-02,8.332443392015374817e-02,1.424376470648157367e-01,9.976052481675541650e-02
1.760000000000000000e+02,-2.639889113355126660e-01,1.266872761216537857e-01,-2.000152491775868124e-01,1.159595920055372265e+00,-1.705879417338765913e-01,4.002224625346340742e-02,7.115418825867748931e-02,1.262966394296833883e-01,7.780627194662118051e-02
1.770000000000000000e+02,1.028680951673939109e-01,1.188332568648342996e-01,-2.415592561060606047e-02,3.766748215329089322e-01,-1.396342921287851979e-01,3.980354018290513385e-02,7.219614743887009523e-02,1.636956864309284387e-01,9.103178922372338888e-02
1.780000000000000000e+02,-1.681607272809240716e-02,1.235147190720131821e-01,-2.011008825360022234e-01,6.618286383190912225e-01,-1.076223796395882754e-01,4.008476197633326771e-02,6.444929096719284600e-02,1.035170677370219755e-01,4.480551391535742695e-02
