index,residual,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
2.980000000000000000e+02,-4.841864162331032340e+00,1.518881093011328289e+02,2.308346489164410897e+01,-1.900891655727879126e+01,7.384921759868245950e-02,-7.512832862063213435e-01,9.749990947816294939e-02,6.835351858768742850e-02,1.811063552426800116e-01,2.543961950184908259e-04,1.609615162138170949e-02
2.990000000000000000e+02,-5.979208978531811880e+00,1.811492603791639056e+02,2.237871387000149426e+01,-7.486489398320176747e+01,1.557335132686145096e-01,-1.100801556242041013e+00,9.808515143149698634e-02,6.825477954576951445e-02,1.404880610636579930e-01,2.050138424618139167e-04,1.314169827655048070e-02
3.000000000000000000e+02,-1.392736557599789649e+00,1.708248054449142614e+02,2.277181728136482519e+01,-8.082825126210966005e+01,1.412678370341970413e-01,-1.460357583884641874e+00,9.702218058327446992e-02,6.824189691333795715e-02,1.495052047431559006e-01,1.620269811360083856e-04,1.349335053965072632e-02
3.010000000000000000e+02,-8.395502895460604975e+01,1.466323690689665966e+02,2.196901950049997154e+01,-4.935734178590091403e+01,1.051101611611511971e-01,-1.330626241782891517e-01,1.032686026826559883e-01,6.798443018485302025e-02,1.557901221496068855e-01,2.739126530352988128e-04,1.445924434345734026e-02
3.020000000000000000e+02,-1.640167670813716683e+01,1.597516036468121285e+02,2.096706837581840333e+01,2.226820906005025635e-01,1.276785953708065025e-01,5.307641439279890960e-01,9.708161278842054875e-02,6.749792380120731017e-02,1.511483438863596152e-01,1.814445231073279685e-04,1.194607243109400627e-02
3.030000000000000000e+02,-1.783834922844560111e+01,1.335646638517851841e+02,2.125198185176280319e+01,-1.082970451247680721e+01,5.700157602311758942e-02,-3.575413844311143285e-01,1.036832269032433307e-01,6.773402257777458302e-02,1.416350752622426434e-01,2.160326022133599163e-04,9.830613399725202789e-03
3.040000000000000000e+02,-2.870863279148404104e+02,1.954598730282246493e+02,2.226370216631370980e+01,-1.282418041801686002e+02,2.185696570630344948e-01,-2.605906187115968109e+00,1.045019307346952003e-01,6.806273414970509528e-02,1.277146105925675290e-01,1.364764374711948346e-04,6.656953816612205983e-03
3.050000000000000000e+02,-1.128106718802929578e+02,1.612107750997318760e+02,2.232312486078400937e+01,-3.449451296503310971e+01,1.751817379814367137e-01,-6.600794687104794889e+00,1.020115322544720288e-01,6.796132916131170099e-02,1.543813994437565618e-01,2.578389110677242269e-04,1.192027785017739025e-02
3.060000000000000000e+02,-1.030632569777109495e+02,1.383940362785165519e+02,2.084828311354782926e+01,-6.736982901407579938e-01,7.522105251755835387e-02,-1.251766392277871454e+00,1.023620266510515547e-01,6.767438579133686072e-02,1.507187888653146457e-01,2.627863358536516804e-04,1.529327626175892504e-02
3.070000000000000000e+02,-2.570291904078106882e+01,1.343110847570988255e+02,2.148135935759128046e+01,-1.527314439495774678e+01,7.604122953902303639e-02,-3.052086078112774548e-01,1.010190971320860109e-01,6.800484790160421511e-02,1.594263160212684438e-01,2.561100840333844033e-04,1.388585346767274957e-02
3.080000000000000000e+02,2.252990642250057007e+01,1.389032389375555283e+02,2.093423728941195705e+01,3.876889920596076955e+00,7.632582561845091540e-02,-1.863117545023400767e+00,9.972691993979185265e-02,6.748265391711942562e-02,1.590004422340128565e-01,2.516181641107210001e-04,1.424375326231660382e-02
3.090000000000000000e+02,-1.173489587122573141e+02,1.801255350767688128e+02,2.247688871948541944e+01,-7.461165054467153368e+01,1.485818739552853818e-01,-5.351490022651830269e-01,9.824720522005112033e-02,6.825804855488244727e-02,1.419044361605381055e-01,2.006770410282219066e-04,1.393887297231757513e-02
3.100000000000000000e+02,-7.159935342180200735e+01,1.443472000522602912e+02,2.190330142764946686e+01,-3.919168997769885010e+01,9.656858875164811562e-02,2.330633743870053759e-02,1.012522238879654118e-01,6.796817661015382150e-02,1.523240813104014268e-01,2.720992685129793053e-04,1.789309642296910141e-02
3.110000000000000000e+02,1.999277523006600745e+02,1.709781310957290543e+02,2.190321485373776156e+01,-5.826606520437170644e+01,1.704919423259984024e-01,-7.295094863768235571e-01,9.917392806847429021e-02,6.807635919138214919e-02,1.286458412484476899e-01,1.624136378807163245e-04,6.659369260411461544e-03
3.120000000000000000e+02,-1.418083230639646075e+01,1.443644866921080165e+02,2.191161004327656414e+01,-3.034600738684696353e+01,9.302827314899723976e-02,-2.691010571398036788e+00,1.010062810774777914e-01,6.795070468460026603e-02,1.528761663689614247e-01,2.429230694763820906e-04,1.560397860981582209e-02
3.130000000000000000e+02,1.693748414445119010e+01,1.423296227052646827e+02,2.360605838101679410e+01,-2.854926261347889138e+01,1.495161492428528083e-01,-2.414863188804484473e+00,1.092276931493003367e-01,6.827732563341251670e-02,1.635655974057901030e-01,1.872330950582557288e-04,1.274867424755661907e-02
3.140000000000000000e+02,-1.812920344742680356e+01,1.490482052756957216e+02,2.178611799799578108e+01,-5.480795925507852218e+01,1.182321072049327959e-01,-5.939110826314708547e-01,1.096726827911869845e-01,6.811303918533165302e-02,1.762081189094953926e-01,2.544746785336529605e-04,1.569959591281070224e-02
3.150000000000000000e+02,4.289098221537619082e+01,1.872719373470933135e+02,2.249217144277127645e+01,-3.638613130911214455e+01,1.591081097405665778e-01,-6.953514358808984275e-01,1.020582961598291288e-01,6.798258602463666533e-02,1.402704042851890265e-01,2.200275137025738863e-04,1.102187242894740390e-02
3.160000000000000000e+02,-9.157735565662534327e+01,1.758729667722345766e+02,2.159850291812883682e+01,-1.005319506874311131e+01,7.169654586468239554e-02,-9.322595060946365919e-01,9.898476674843163792e-02,6.807068860809561972e-02,1.476839406593619675e-01,2.197407376206093475e-04,6.612116795305673228e-03
3.170000000000000000e+02,1.065229598433149505e+02,1.493357222355804197e+02,2.063253772835848565e+01,-8.860007040306594917e+00,1.037900485911903703e-01,-5.290932645444224036e-02,1.026871783623350132e-01,6.732677365241655776e-02,1.585908937988599610e-01,2.262506132511468281e-04,1.142816796080048380e-02
3.180000000000000000e+02,-7.517976254991646101e+01,1.504681114442980743e+02,2.192065297572136018e+01,-4.260107188268374756e+01,1.193372390184762599e-01,-1.413886082846189218e+00,1.064331633838245944e-01,6.797130793646356806e-02,1.406973234232094527e-01,2.006005151121522030e-04,6.544226139399391545e-03
3.190000000000000000e+02,-6.459911961309288131e-01,1.388675047099149253e+02,2.175578689391447540e+01,-2.212943476240209861e+01,8.244966704947799541e-02,-1.983965925907577699e+00,1.032525915980859049e-01,6.794678962374955944e-02,1.531367592197087346e-01,2.574474526363028457e-04,1.089405501021846120e-02
3.200000000000000000e+02,-2.337954684351615597e+01,1.506194573766233589e+02,2.111198754024962199e+01,-4.666047905842238830e-01,1.006130670997495841e-01,1.865483161141732460e-01,1.018212381253050525e-01,6.757721099360987360e-02,1.431445182997186372e-01,2.330517990395960333e-04,1.011771073589295793e-02
3.210000000000000000e+02,5.049632392782391577e+01,1.770776476106419750e+02,2.097260546606427312e+01,7.322083735396431869e+00,1.052482268207079324e-01,-1.375636007595024135e-01,9.770105052326931439e-02,6.765710363331682575e-02,1.495038073356256547e-01,1.633903088606940659e-04,9.604101155940859488e-03
3.220000000000000000e+02,-3.940379616974381349e+01,1.539972994318106601e+02,2.307347100315418231e+01,-1.542224073142309138e+01,7.402631955063779245e-02,-1.772666975291822489e+00,9.814578965842064850e-02,6.840372839020233964e-02,1.802387994033116114e-01,2.523890567715000432e-04,1.774032357344103306e-02
3.230000000000000000e+02,-6.123942116993568874e+01,1.474271613756881152e+02,2.200463970444634754e+01,-2.677702729164390050e+01,1.007177178596258271e-01,-2.035750046564307247e+00,1.056106604252810555e-01,6.795200505479688513e-02,1.408323479219108498e-01,2.400669885539086690e-04,9.683074171340816383e-03
3.240000000000000000e+02,3.538211564877324378e+01,1.441531654992229221e+02,2.027568880625792858e+01,-2.466785466959417761e+01,9.897433602267097230e-02,-8.922147279302755640e-01,1.138824531009367258e-01,6.727920936182665845e-02,1.732456783002860601e-01,2.341941928723787814e-04,1.093242136068410704e-02
3.250000000000000000e+02,2.963185443229937732e+01,1.405559155746558986e+02,2.095422405957880230e+01,2.875019449186900999e+00,8.383256088583784793e-02,-1.702153511445273715e+00,1.013654749351371731e-01,6.748520770972424310e-02,1.565129828868385697e-01,2.597917864200160695e-04,1.299160484907192943e-02
3.260000000000000000e+02,-5.660661945646658921e+00,1.457921183243946075e+02,2.022274103391810840e+01,-2.109102708708443785e+01,1.129589085411464439e-01,-1.106962659314801201e+00,1.150316819983974587e-01,6.733171343595828473e-02,1.792504975521667376e-01,2.423874201730709464e-04,9.884967442593291589e-03
3.270000000000000000e+02,-2.807066285124734506e+01,1.510226746926455803e+02,2.310952205451272690e+01,-1.919282360857591385e+01,7.470902138966421802e-02,-9.809357995658181117e-01,9.769567313588371771e-02,6.835432614247601013e-02,1.829328152400951923e-01,2.548558999116513402e-04,1.548680968359275600e-02
3.280000000000000000e+02,-4.085325072604244667e+01,1.492238633023543173e+02,2.193104405726960948e+01,-3.620762247706122139e+01,1.044143061406283823e-01,-1.528513513936300416e+00,1.058739791343225184e-01,6.796409062427430370e-02,1.429762660768751081e-01,2.221059618840559688e-04,7.100987487210591760e-03
3.290000000000000000e+02,-5.675867745087770544e+01,1.364540496381413561e+02,2.082630038224333191e+01,6.452160559024244790e-02,6.952063265606969744e-02,-2.125001991251443734e+00,9.983924565043886257e-02,6.754692767691813926e-02,1.425475382444643391e-01,2.449414236885703779e-04,2.618495367772346455e-02
3.300000000000000000e+02,2.187062130975160557e+01,1.436395509801343451e+02,2.170096645212620601e+01,-4.287806634559198926e+01,9.167991327917970890e-02,1.624726398489399481e-01,1.023122358655528530e-01,6.802616310497063001e-02,1.679494436823903425e-01,2.905403137959289045e-04,1.620212732391397917e-02
3.310000000000000000e+02,5.134373737529913484e+01,1.507581082797211991e+02,2.220026985976323886e+01,-5.703697195080120963e+01,1.283154295592908445e-01,-1.175244352919653235e+00,1.063150478965422807e-01,6.800439437060495917e-02,1.641176053534418311e-01,2.581228669445397635e-04,1.465082450803117768e-02
3.320000000000000000e+02,4.386390293267366047e+01,1.477949799401740449e+02,2.174670267050606753e+01,-5.282161871953005772e+01,1.157415224834730666e-01,-2.253415034882081391e-01,1.080581363468458289e-01,6.808121562342032973e-02,1.719851764757401591e-01,2.501371815523636315e-04,1.532540394360364620e-02
3.330000000000000000e+02,8.459425620072259733e+00,1.382527550169527331e+02,2.172949933348675700e+01,-2.170877170379387522e+01,8.084475259932229207e-02,-1.872088642573390249e+00,1.033283059237735946e-01,6.794684971828549025e-02,1.503289381880629494e-01,2.582505994474085026e-04,1.055607324422713246e-02
3.340000000000000000e+02,-2.703357555055005719e+02,1.616812286232432427e+02,2.243705441161869985e+01,-4.139372973418809920e+01,1.836497533815590055e-01,-5.936617560025999829e+00,1.027855708123872613e-01,6.796842492276164438e-02,1.619060036849984396e-01,2.674945146786562042e-04,1.158134813117426935e-02
3.350000000000000000e+02,-5.005939695850150883e+01,1.451441272341842819e+02,2.047417348403645931e+01,-1.912763111848491349e+01,9.431176598246041043e-02,-2.487129319268095884e+00,1.083758687117196695e-01,6.731212430136485070e-02,1.753763078530673758e-01,2.499206373141249688e-04,1.291562774486422829e-02
3.360000000000000000e+02,-6.386002631388389261e+01,1.807523686284702933e+02,2.224499500075267733e+01,-7.053095105847171453e+01,1.646710427853777525e-01,-1.215856160877378134e+00,9.583136711598036483e-02,6.824647934385816295e-02,1.442914204542373735e-01,2.073875712184731416e-04,1.114831781334894509e-02
3.370000000000000000e+02,-5.258635937954778683e-01,1.458765331698953958e+02,2.195125342953809522e+01,-2.687503826160991593e+01,9.963094976568359629e-02,-1.962960821023139513e+00,1.052229028701372748e-01,6.795180641277649702e-02,1.400831746177726433e-01,2.354057889160254434e-04,9.344278892508146514e-03
3.380000000000000000e+02,-2.978996634112828801e+01,1.671634860445703907e+02,2.070418701854432086e+01,1.145442441571158554e+01,1.063035422378952322e-01,-1.564155983092467908e-02,9.645223319117475491e-02,6.747810060001066534e-02,1.567610574229825748e-01,1.639948505912533993e-04,1.085968764261589087e-02
3.390000000000000000e+02,9.534126153532938019e+01,2.416371538560519809e+02,2.290170401346569307e+01,-8.718815906555146000e+01,2.430591619391090918e-01,-5.811241300939701482e+00,1.053261689159564196e-01,6.806565753038835986e-02,1.341095841235268593e-01,1.028316685050330602e-04,6.505249288482116941e-03
3.400000000000000000e+02,-2.342395246745410731e+01,1.338457141985511498e+02,2.134179948336856114e+01,-1.530428740650711283e+01,6.003644843991746971e-02,-5.031127776055670520e-01,1.042584096800634325e-01,6.780771516075091709e-02,1.446156297979935557e-01,2.302077706131352476e-04,9.952241821899862964e-03
3.410000000000000000e+02,3.983370353902017058e+01,1.556173259325732658e+02,2.056996661243228885e+01,4.968007524095047422e+00,9.043530294875175291e-02,-4.005113061802091368e-01,1.000529973519765775e-01,6.740903770111615623e-02,1.521351011872194570e-01,1.878830928554073808e-04,9.216952491258508309e-03
3.420000000000000000e+02,-2.002867143422071550e+01,1.373541355992512081e+02,2.085686993918342935e+01,-2.711523188639444193e-01,7.392152885287943398e-02,-1.313854614512677932e+00,1.030654794517407435e-01,6.762861202663189575e-02,1.461976347506849794e-01,2.562982951371008664e-04,1.542332569061130761e-02
3.430000000000000000e+02,-2.296079950683947501e+01,1.462570273449609317e+02,2.113378784756813999e+01,-1.271841626705525252e+00,9.132949463232947762e-02,-2.580577346741706052e-02,1.026729211692944677e-01,6.758893826091609547e-02,1.449369004694319174e-01,2.373541385503716197e-04,1.077660554946863018e-02
3.440000000000000000e+02,-1.909804943861175275e+01,1.531571314299839059e+02,2.060860059153184309e+01,-1.016788199325586994e+01,8.725963810751911909e-02,-3.856531860948094192e-01,1.005816061060236521e-01,6.735683571662305635e-02,1.525749708684556727e-01,1.869699567059131316e-04,1.134820225929029751e-02
3.450000000000000000e+02,-5.884518575169423116e+00,1.369895089449418037e+02,2.161849966454382965e+01,-2.053538404815257223e+01,7.330580990662549645e-02,-1.225366744557506937e+00,1.013966513389826241e-01,6.794795427404087818e-02,1.413551280941504895e-01,2.571658225311842854e-04,1.087051508491514683e-02
3.460000000000000000e+02,-3.189529535271534755e+01,1.722577827802318780e+02,2.082272790392514494e+01,8.304697638848118402e+00,1.077439916270525738e-01,-1.884543244537701501e+00,9.826771927860741829e-02,6.749245158398392563e-02,1.526970109541316567e-01,1.630264562911861576e-04,1.113016043976568052e-02
3.470000000000000000e+02,5.046556247576714327e+01,1.474356914252991828e+02,2.170949148214428703e+01,-3.570515693042309380e+01,1.008202991620686939e-01,-6.979972980436915941e-01,1.002740773334771379e-01,6.797994003734465773e-02,1.415124509034807743e-01,2.286909627324558837e-04,6.597565582286106164e-03
3.480000000000000000e+02,1.478102984782130989e+02,1.723329239210303001e+02,2.290658594853863761e+01,-1.111620021563435614e+02,1.762484250909323036e-01,-9.962969717554270854e-01,1.021337568557965508e-01,6.820556569250185719e-02,1.425327452731915689e-01,1.371742683997538906e-04,1.101084219367427959e-02
3.490000000000000000e+02,6.421599434908075921e+01,1.823246184216372114e+02,2.209305060480348004e+01,-9.973722005089808818e+01,1.957180709675766794e-01,-2.141466635345763425e+00,1.053017490478869167e-01,6.805196358053706984e-02,1.269699624347048195e-01,1.468909802280317714e-04,6.745445051766065479e-03
3.500000000000000000e+02,3.263475991546238930e+01,1.501548835688008694e+02,2.206434048570745787e+01,-2.933177475041048510e+01,1.057490005702667324e-01,-2.463676766182226086e+00,1.022221657726434529e-01,6.795129569406697934e-02,1.497461778679707867e-01,2.522069238506590501e-04,1.260864372346626357e-02
3.510000000000000000e+02,-2.829681216020743406e+01,1.722298933792584705e+02,2.185646178106570758e+01,-3.324629232373851551e+01,1.119949433473035327e-01,-2.873718420609618351e-01,9.963005845045966313e-02,6.813661588808357650e-02,1.394744027807477971e-01,1.754907545345027920e-04,7.275288509357053478e-03
